# Ghidra Function Export: gunman.dll
# Total functions: 2638
# Named (non-FUN_): 801
# Auto-named (FUN_): 1837
# Thunks: 2
# External: 0
# Format: address | size | refs | calling_conv | flags | name
#====================================================================================================
10059ef0 |     17 |    1 | __fastcall   | -          | FUN_10059ef0
10059f10 |     76 |    2 | __cdecl      | -          | info_teleport_destination
10059f60 |     76 |    2 | __cdecl      | -          | trigger_gunmanteleport
10059fc0 |    139 |    3 | __thiscall   | -          | TeleportUse
1005a050 |     77 |    2 | __cdecl      | -          | trigger_kill
1005a100 |     16 |    1 | __fastcall   | -          | FUN_1005a100
1005a110 |    120 |    1 | __thiscall   | -          | FUN_1005a110
1005a1a0 |    120 |    3 | __thiscall   | -          | KillUse
1005a220 |     79 |    2 | __cdecl      | -          | trigger_autosave
1005a270 |     55 |    1 | __fastcall   | -          | FUN_1005a270
1005a2b0 |    167 |    3 | __thiscall   | -          | SaveTouch
1005a360 |     79 |    2 | __cdecl      | -          | trigger_endsection
1005a3b0 |     76 |    3 | __thiscall   | -          | EndSectionUse
1005a400 |     74 |    1 | __fastcall   | -          | FUN_1005a400
1005a450 |     76 |    3 | __thiscall   | -          | EndSectionTouch
1005a4a0 |    118 |    1 | __thiscall   | -          | FUN_1005a4a0
1005a520 |     79 |    2 | __cdecl      | -          | trigger_gravity
1005a570 |     17 |    1 | __fastcall   | -          | FUN_1005a570
1005a590 |     45 |    3 | __thiscall   | -          | GravityTouch
1005a5c0 |     76 |    2 | __cdecl      | -          | trigger_changetarget
1005a680 |    112 |    1 | __thiscall   | -          | FUN_1005a680
1005a750 |     77 |    2 | __cdecl      | -          | trigger_camera
1005a800 |     17 |    1 | __fastcall   | -          | FUN_1005a800
1005af70 |    722 |    3 | __thiscall   | -          | FollowTarget
1005b250 |    749 |    2 | __fastcall   | -          | FUN_1005b250
1005b540 |     79 |    2 | __cdecl      | -          | trigger_tankeject
1005b5b0 |    177 |    3 | __thiscall   | -          | UseEject
1005b670 |     11 |    5 | __thiscall   | -          | SpinDownCall
1005b680 |     11 |    5 | __thiscall   | -          | SpinUpCall
1005b690 |     48 |    4 | __thiscall   | -          | FUN_1005b690
1005b6c0 |     48 |    4 | __thiscall   | -          | FUN_1005b6c0
1005b750 |    132 |    2 | __cdecl      | -          | monster_turret
1005b800 |    132 |    2 | __cdecl      | -          | monster_miniturret
1005bb20 |    193 |    3 | __fastcall   | -          | FUN_1005bb20
1005bbf0 |      1 |    3 | __stdcall    | -          | FUN_1005bbf0
1005bf20 |    291 |    5 | __thiscall   | -          | Initialize
1005c050 |    149 |    3 | __thiscall   | -          | TurretUse
1005c200 |   1627 |    5 | __thiscall   | -          | ActiveThink
1005c9a0 |    236 |    5 | __thiscall   | -          | Deploy
1005ca90 |    318 |    4 | __thiscall   | -          | Retire
1005cbd0 |    223 |    1 | __fastcall   | -          | FUN_1005cbd0
1005ccb0 |     85 |    1 | __fastcall   | -          | FUN_1005ccb0
1005cd10 |    121 |   10 | __thiscall   | -          | FUN_1005cd10
1005cd90 |    348 |    6 | __thiscall   | -          | SearchThink
1005cef0 |    146 |    4 | __thiscall   | -          | AutoSearchThink
1005cf90 |    735 |    3 | __thiscall   | -          | TurretDeath
1005d320 |    249 |    2 | __thiscall   | -          | FUN_1005d320
1005d6d0 |    132 |    2 | __cdecl      | -          | monster_sentry
1005d760 |     88 |    2 | __fastcall   | -          | FUN_1005d760
1005d7c0 |    286 |    2 | __fastcall   | -          | FUN_1005d7c0
1005d9b0 |    368 |    1 | __thiscall   | -          | FUN_1005d9b0
1005db50 |     59 |    3 | __thiscall   | -          | SentryTouch
1005db90 |    556 |    4 | __thiscall   | -          | SentryDeath
1005ddc0 |    139 |    2 | __cdecl      | -          | monster_sentry_mini
1005dfe0 |    234 |    1 | __thiscall   | -          | FUN_1005dfe0
1005e140 |      8 |    8 | __stdcall    | -          | FUN_1005e140
1005e3e0 |     31 |    2 | __cdecl      | -          | FUN_1005e3e0
1005e400 |     24 |    2 | __stdcall    | -          | FUN_1005e400
1005e4a0 |    120 |   13 | __cdecl      | -          | FUN_1005e4a0
1005e520 |     63 |   12 | __cdecl      | -          | FUN_1005e520
1005e560 |     47 |   88 | __cdecl      | -          | FUN_1005e560
1005e590 |     57 |    1 | __cdecl      | -          | FUN_1005e590
1005e5d0 |    353 |    5 | __cdecl      | -          | FUN_1005e5d0
1005e740 |    264 |    0 | __cdecl      | -          | FUN_1005e740
1005e850 |     71 |   40 | __cdecl      | -          | FUN_1005e850
1005e8a0 |     71 |    6 | __cdecl      | -          | FUN_1005e8a0
1005e8f0 |     24 |   46 | __cdecl      | -          | FUN_1005e8f0
1005e910 |     24 |   23 | __cdecl      | -          | FUN_1005e910
1005e930 |    153 |    1 | __cdecl      | -          | FUN_1005e930
1005e9d0 |     53 |   12 | __cdecl      | -          | FUN_1005e9d0
1005ea10 |     13 |  130 | __cdecl      | -          | FUN_1005ea10
1005ea20 |     44 |   56 | __cdecl      | -          | FUN_1005ea20
1005ea50 |    141 |    1 | __cdecl      | -          | FUN_1005ea50
1005eae0 |    150 |   49 | __cdecl      | -          | FUN_1005eae0
1005eb80 |    342 |   12 | __cdecl      | -          | FUN_1005eb80
1005ece0 |     33 |    9 | __stdcall    | -          | FUN_1005ece0
1005ed30 |    101 |    2 | __cdecl      | -          | FUN_1005ed30
1005eda0 |    152 |    2 | __cdecl      | -          | FUN_1005eda0
1005ee40 |    100 |    3 | __stdcall    | -          | FUN_1005ee40
1005eeb0 |     57 |    3 | __cdecl      | -          | FUN_1005eeb0
1005eef0 |    471 |    2 | __cdecl      | -          | FUN_1005eef0
1005f0d0 |     39 |    2 | __stdcall    | -          | FUN_1005f0d0
1005f100 |     72 |    1 | __cdecl      | -          | FUN_1005f100
1005f150 |    121 |    2 | __stdcall    | -          | FUN_1005f150
1005f1d0 |    131 |    1 | __stdcall    | -          | FUN_1005f1d0
1005f260 |     90 |    4 | __cdecl      | -          | FUN_1005f260
1005f2c0 |     65 |    1 | __stdcall    | -          | FUN_1005f2c0
1005f390 |     71 |    3 | __cdecl      | -          | FUN_1005f390
1005f3e0 |     65 |    2 | __cdecl      | -          | FUN_1005f3e0
1005f430 |     59 |   20 | __cdecl      | -          | FUN_1005f430
1005f470 |     43 |  186 | __cdecl      | -          | FUN_1005f470
1005f4a0 |     48 |   10 | __cdecl      | -          | FUN_1005f4a0
1005f4d0 |     35 |    1 | __cdecl      | -          | FUN_1005f4d0
1005f500 |    207 |    7 | __cdecl      | -          | FUN_1005f500
1005f5d0 |     31 |  165 | __cdecl      | -          | FUN_1005f5d0
1005f5f0 |     13 |   13 | __cdecl      | -          | FUN_1005f5f0
1005f600 |     26 |  224 | __cdecl      | -          | FUN_1005f600
1005f620 |     65 |    7 | __cdecl      | -          | FUN_1005f620
1005f670 |     61 |    8 | __cdecl      | -          | FUN_1005f670
1005f6b0 |    147 |    3 | __cdecl      | -          | FUN_1005f6b0
1005f750 |     48 |   12 | __cdecl      | -          | FUN_1005f750
1005f7a0 |     29 |    7 | __cdecl      | -          | FUN_1005f7a0
1005f800 |    114 |   12 | __cdecl      | -          | FUN_1005f800
1005f880 |     85 |    3 | __cdecl      | -          | FUN_1005f880
1005f8e0 |     15 |   49 | __cdecl      | -          | FUN_1005f8e0
1005f8f0 |    201 |    2 | __cdecl      | -          | FUN_1005f8f0
1005f9c0 |     69 |    5 | __cdecl      | -          | FUN_1005f9c0
1005fa10 |     80 |    5 | __cdecl      | -          | FUN_1005fa10
1005fa60 |    267 |    6 | __cdecl      | -          | FUN_1005fa60
1005fc50 |    666 |   35 | __cdecl      | -          | FUN_1005fc50
1005fef0 |    161 |    1 | __cdecl      | -          | FUN_1005fef0
1005ffa0 |    135 |    1 | __cdecl      | -          | FUN_1005ffa0
10060030 |     66 |   10 | __cdecl      | -          | FUN_10060030
10060080 |     88 |    4 | __cdecl      | -          | FUN_10060080
100600e0 |     62 |    1 | __cdecl      | -          | FUN_100600e0
10060120 |    152 |    2 | __cdecl      | -          | FUN_10060120
100601c0 |    157 |    2 | __cdecl      | -          | FUN_100601c0
10060260 |    334 |    1 | __cdecl      | -          | FUN_10060260
100603b0 |    190 |    5 | __cdecl      | -          | FUN_100603b0
10060470 |    275 |    2 | __cdecl      | -          | FUN_10060470
10060590 |    288 |    2 | __cdecl      | -          | FUN_10060590
100606b0 |     52 |  189 | __cdecl      | -          | FUN_100606b0
100606f0 |     34 |    1 | __cdecl      | -          | FUN_100606f0
10060720 |    115 |   76 | __cdecl      | -          | FUN_10060720
100607a0 |     42 |    7 | __cdecl      | -          | FUN_100607a0
100607d0 |    157 |    2 | __cdecl      | -          | FUN_100607d0
10060870 |     59 |    2 | __cdecl      | -          | FUN_10060870
100608b0 |     27 |   67 | __cdecl      | -          | FUN_100608b0
100608d0 |     42 |    7 | __cdecl      | -          | FUN_100608d0
10060900 |    107 |    1 | __cdecl      | -          | FUN_10060900
10060980 |     11 |    8 | __thiscall   | -          | FUN_10060980
10060990 |      1 |   10 | __stdcall    | -          | FUN_10060990
100609a0 |     26 |    2 | __thiscall   | -          | FUN_100609a0
100609c0 |     29 |    2 | __thiscall   | -          | FUN_100609c0
100609e0 |     29 |    1 | __thiscall   | -          | FUN_100609e0
10060a00 |     49 |    3 | __thiscall   | -          | FUN_10060a00
10060a40 |     52 |    5 | __thiscall   | -          | FUN_10060a40
10060a80 |     66 |    1 | __thiscall   | -          | FUN_10060a80
10060ad0 |     37 |    1 | __thiscall   | -          | FUN_10060ad0
10060b00 |     31 |    1 | __stdcall    | -          | FUN_10060b00
10060b20 |    223 |    2 | __thiscall   | -          | FUN_10060b20
10060c00 |     23 |    2 | __thiscall   | -          | FUN_10060c00
10060c40 |     30 |    3 | __thiscall   | -          | FUN_10060c40
10060c60 |     30 |    1 | __thiscall   | -          | FUN_10060c60
10060c80 |     91 |    1 | __thiscall   | -          | FUN_10060c80
10060d10 |    137 |    1 | __thiscall   | -          | FUN_10060d10
10060dc0 |     43 |    1 | __thiscall   | -          | FUN_10060dc0
10060e70 |    188 |    1 | __thiscall   | -          | FUN_10060e70
10060f30 |     74 |    1 | __thiscall   | -          | FUN_10060f30
10060f80 |    226 |    1 | __cdecl      | -          | FUN_10060f80
10061090 |     25 |    1 | __thiscall   | -          | FUN_10061090
100610b0 |    623 |  175 | __thiscall   | -          | FUN_100610b0
100613b0 |     38 |    2 | __stdcall    | -          | FUN_100613b0
100613e0 |     37 |    4 | __thiscall   | -          | FUN_100613e0
10061410 |     76 |    5 | __thiscall   | -          | FUN_10061410
10061460 |    100 |    7 | __thiscall   | -          | FUN_10061460
100614d0 |    775 |    1 | __thiscall   | -          | FUN_100614d0
10061820 |     25 |    2 | __thiscall   | -          | FUN_10061820
10061840 |    299 |  175 | __thiscall   | -          | FUN_10061840
10061970 |     55 |    1 | __thiscall   | -          | FUN_10061970
100619b0 |     28 |    4 | __fastcall   | -          | FUN_100619b0
100619d0 |     27 |    1 | __fastcall   | -          | FUN_100619d0
10061a30 |     11 |    1 | __fastcall   | -          | FUN_10061a30
10061a40 |    115 |    3 | __thiscall   | -          | FUN_10061a40
10061ac0 |     15 |    1 | __thiscall   | -          | FUN_10061ac0
10061b60 |    251 |    2 | __cdecl      | -          | FUN_10061b60
10061c60 |     18 |   14 | __stdcall    | -          | FUN_10061c60
10061c80 |     40 |   15 | __cdecl      | -          | FUN_10061c80
10061cb0 |     92 |    6 | __cdecl      | -          | FUN_10061cb0
10061d10 |     34 |    3 | __stdcall    | -          | FUN_10061d10
10061d40 |     32 |    2 | __cdecl      | -          | FUN_10061d40
10061d60 |    180 |    2 | __cdecl      | -          | FUN_10061d60
10061e20 |    140 |    2 | __cdecl      | -          | FUN_10061e20
10061eb0 |     82 |    2 | __thiscall   | -          | FUN_10061eb0
10061f10 |    233 |   29 | __cdecl      | -          | FUN_10061f10
10062000 |    883 |    1 | __stdcall    | -          | FUN_10062000
10062380 |     48 |    1 | __thiscall   | -          | FUN_10062380
100623b0 |     48 |    1 | __thiscall   | -          | FUN_100623b0
100623e0 |     48 |   21 | __thiscall   | -          | FUN_100623e0
10062410 |     48 |   21 | __thiscall   | -          | FUN_10062410
10062440 |    173 |   21 | __fastcall   | -          | FUN_10062440
100624f0 |    156 |   20 | __fastcall   | -          | FUN_100624f0
10062590 |    143 |    3 | __thiscall   | -          | FallThink
10062620 |    149 |    4 | __thiscall   | -          | Materialize
100626c0 |     15 |    3 | __thiscall   | -          | RemoveGlow
100626d0 |     61 |    3 | __thiscall   | -          | AttemptToMaterialize
10062710 |     30 |    2 | __fastcall   | -          | FUN_10062710
10062840 |    141 |    5 | __thiscall   | -          | DefaultTouch
100628d0 |     24 |    2 | __cdecl      | -          | FUN_100628d0
100628f0 |    761 |   21 | __fastcall   | -          | FUN_100628f0
10062bf0 |     28 |    4 | __thiscall   | -          | DestroyItem
10062c10 |     15 |    1 | __thiscall   | -          | FUN_10062c10
10062d50 |    141 |   21 | __thiscall   | -          | FUN_10062d50
10062de0 |    242 |   21 | __thiscall   | -          | FUN_10062de0
10062ee0 |     82 |   21 | __thiscall   | -          | FUN_10062ee0
10062f40 |    175 |    1 | __thiscall   | -          | FUN_10062f40
10062ff0 |     90 |    1 | __thiscall   | -          | FUN_10062ff0
10063050 |     65 |   20 | __fastcall   | -          | FUN_10063050
10063110 |    174 |   11 | __thiscall   | -          | FUN_10063110
100631c0 |    143 |    2 | __thiscall   | -          | FUN_100631c0
10063250 |     63 |   21 | __fastcall   | -          | FUN_10063250
100632c0 |     35 |   20 | __fastcall   | -          | FUN_100632c0
10063350 |    110 |    7 | __thiscall   | -          | FUN_10063350
100633c0 |    151 |    7 | __fastcall   | -          | FUN_100633c0
10063460 |    165 |    4 | __thiscall   | -          | GlowThink
10063580 |    105 |    3 | __thiscall   | -          | Materialize
100635f0 |    213 |    4 | __thiscall   | -          | DefaultTouch
100636d0 |    119 |   21 | __thiscall   | -          | FUN_100636d0
100637c0 |     79 |    2 | __cdecl      | -          | weaponbox
10063880 |     98 |    1 | __thiscall   | -          | FUN_10063880
100638f0 |     79 |    1 | __fastcall   | -          | FUN_100638f0
10063940 |     74 |    3 | __thiscall   | -          | Kill
10063aa0 |    194 |    1 | __thiscall   | -          | FUN_10063aa0
10063b70 |     92 |    2 | __thiscall   | -          | FUN_10063b70
10063bd0 |    211 |    1 | __thiscall   | -          | FUN_10063bd0
10063cb0 |    129 |    1 | __thiscall   | -          | FUN_10063cb0
10063e50 |     76 |    2 | __cdecl      | -          | infodecal
10063f10 |    330 |    3 | __thiscall   | -          | TriggerDecal
10064060 |    237 |    3 | __thiscall   | -          | StaticDecal
100641e0 |     76 |    2 | __cdecl      | -          | bodyque
10064240 |    285 |    3 | __cdecl      | -          | FUN_10064240
10064360 |     12 |    1 | __fastcall   | -          | FUN_10064360
10064370 |     14 |    2 | __fastcall   | -          | FUN_10064370
10064380 |    104 |    6 | __thiscall   | -          | FUN_10064380
100643f0 |     66 |    1 | __fastcall   | -          | FUN_100643f0
10064440 |    145 |    5 | __thiscall   | -          | FUN_10064440
100644e0 |     24 |    2 | __thiscall   | -          | FUN_100644e0
10064500 |     13 |    3 | __thiscall   | -          | FUN_10064500
10064510 |     25 |    4 | __thiscall   | -          | FUN_10064510
10064530 |    105 |    1 | __thiscall   | -          | FUN_10064530
100645a0 |    150 |    1 | __thiscall   | -          | FUN_100645a0
10064640 |     71 |    1 | __thiscall   | -          | FUN_10064640
10064690 |     38 |    2 | __fastcall   | -          | FUN_10064690
10064750 |     76 |    2 | __cdecl      | -          | worldspawn
10064cb0 |    104 |    1 | __stdcall    | -          | FUN_10064cb0
100650f0 |     76 |    2 | __cdecl      | -          | func_wind
